date,station,pick1,pick2,pick3,pick1_hit,pick2_hit,pick3_hit,top3_any_hit,long_rate_p1,long_rate_p2,long_rate_p3,rate_7_p1,rate_7_p2,rate_7_p3,rate_14_p1,rate_14_p2,rate_14_p3,rate_30_p1,rate_30_p2,rate_30_p3,month_rate_p1,month_rate_p2,month_rate_p3,station_rate_p1,station_rate_p2,station_rate_p3,station_recent_rate_p1,station_recent_rate_p2,station_recent_rate_p3
2025-09-25,Ha Noi,09,88,82,1,0,0,1,0.234683495358592,0.2367614174365141,0.24299518367028033,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.43096244359286756,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.3513202216642925,0.38580298028498217,0.38580298028498217,0.23462408739568544,0.24611283799405786,0.2193057532645222,0.26413827187949945,0.28026730413756396,0.28026730413756396
2025-09-26,Hai Phong,09,43,68,0,0,0,0,0.23520297587807254,0.25494323561833226,0.24922894990404657,0.571297185695869,0.571297185695869,0.37129718569586895,0.43096244359286756,0.3783308646454991,0.32569928569813067,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.37294288094214945,0.3396095476088161,0.40627621427548277,0.23902711857373643,0.24280426682680536,0.2550799986492794,0.26413827187949945,0.2963963363956285,0.312525368653693
2025-09-27,Nam Dinh,23,09,34,1,0,0,1,0.22844972912482578,0.234683495358592,0.22533284600794268,0.37129718569586895,0.571297185695869,0.571297185695869,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.3844143214132241,0.3594143214132241,0.3594143214132241,0.42542859446014464,0.3609124654278866,0.3286544009117575,0.25556264765334613,0.2300186552219365,0.2442097621282752,0.2963963363956285,0.24800923962143492,0.28026730413756396
2025-09-28,Thai Binh,23,09,82,0,0,1,1,0.2289692096443063,0.2341640148391115,0.24351466418976084,0.37129718569586895,0.571297185695869,0.4712971856958689,0.483594022540236,0.43096244359286756,0.43096244359286756,0.40941432141322415,0.33441432141322414,0.3594143214132241,0.4433839508832651,0.3496339508832651,0.3808839508832651,0.24326368833451928,0.2517783524783225,0.24137154074700745,0.26413827187949945,0.3609124654278866,0.2963963363956285
2025-09-29,Ha Noi,31,82,23,1,0,0,1,0.23624193691703357,0.24403414470924137,0.22844972912482578,0.6712971856958689,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.3594143214132241,0.40941432141322415,0.3390389826746813,0.3996450432807419,0.42994807358377224,0.2550859897462138,0.219200822282099,0.22733479357396502,0.28026730413756396,0.28026730413756396,0.2157511751053059
2025-09-30,Quang Ninh,31,23,69,0,1,1,1,0.2367614174365141,0.22844972912482578,0.23260557328066994,0.7712971856958689,0.37129718569586895,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.40941432141322415,0.40941432141322415,0.3584790125960142,0.41730254200777894,0.44671430671366125,0.24729218732979893,0.2586129420467801,0.2218204892165914,0.28026730413756396,0.2157511751053059,0.2157511751053059
2025-10-01,Bac Ninh,31,34,23,0,0,0,0,0.2367614174365141,0.22533284600794268,0.2289692096443063,0.6712971856958689,0.571297185695869,0.4712971856958689,0.43096244359286756,0.483594022540236,0.483594022540236,0.33441432141322414,0.33441432141322414,0.40941432141322415,0.23765728565289646,0.23765728565289646,0.23765728565289646,0.21616011185810083,0.21144313072602536,0.21332992317885555,0.19962214284724136,0.26413827187949945,0.2318802073633704
2025-10-02,Ha Noi,69,39,74,0,0,0,0,0.23364453431963098,0.24143674211183877,0.2393588200339167,0.571297185695869,0.37129718569586895,0.37129718569586895,0.483594022540236,0.43096244359286756,0.3783308646454991,0.43441432141322417,0.2844143214132241,0.3094143214132241,0.36471440471074706,0.36471440471074706,0.36471440471074706,0.23153023365355663,0.2348779141891855,0.24109503518392486,0.312525368653693,0.19962214284724136,0.18349311058917686
2025-10-03,Hai Phong,16,69,23,0,1,0,1,0.2450731057482024,0.23364453431963098,0.2289692096443063,0.37129718569586895,0.571297185695869,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.3094143214132241,0.40941432141322415,0.40941432141322415,0.4554694897520689,0.31261234689492606,0.31261234689492606,0.22842426280149705,0.21804690431093102,0.24540539487696875,0.2963963363956285,0.2318802073633704,0.19962214284724136
2025-10-04,Nam Dinh,69,39,16,0,1,0,1,0.2341640148391115,0.24091726159235824,0.2450731057482024,0.6712971856958689,0.4712971856958689,0.37129718569586895,0.483594022540236,0.483594022540236,0.43096244359286756,0.43441432141322417,0.3094143214132241,0.3094143214132241,0.3985358035330603,0.3985358035330603,0.3985358035330603,0.21562355252323903,0.23830786254214262,0.22602052794856983,0.28026730413756396,0.26413827187949945,0.18349311058917686
2025-10-05,Thai Binh,39,69,87,0,1,1,1,0.24091726159235824,0.23364453431963098,0.22533284600794268,0.571297185695869,0.571297185695869,0.4712971856958689,0.483594022540236,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.40941432141322415,0.3094143214132241,0.4653651586960536,0.3542540475849425,0.4653651586960536,0.23452714420565868,0.25154037671983637,0.22980124628505377,0.28026730413756396,0.19962214284724136,0.2318802073633704
2025-10-06,Ha Noi,69,87,68,0,0,0,0,0.2341640148391115,0.22533284600794268,0.2502679109430076,0.571297185695869,0.571297185695869,0.37129718569586895,0.483594022540236,0.43096244359286756,0.3783308646454991,0.43441432141322417,0.33441432141322414,0.3844143214132241,0.4188286428264482,0.5188286428264482,0.4188286428264482,0.23141955954569163,0.23572166279616963,0.24145780046347365,0.312525368653693,0.18349311058917686,0.2963963363956285
2025-10-07,Quang Ninh,87,69,68,0,0,1,1,0.22533284600794268,0.23364453431963098,0.2502679109430076,0.571297185695869,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.40941432141322415,0.3844143214132241,0.4716624025694984,0.3807533116604075,0.3807533116604075,0.25177164803919594,0.22255392890630243,0.24517409855757483,0.2963963363956285,0.2318802073633704,0.24800923962143492
2025-10-08,Bac Ninh,68,65,87,0,1,0,1,0.2502679109430076,0.23572245639755307,0.22533284600794268,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.32569928569813067,0.43096244359286756,0.3844143214132241,0.3594143214132241,0.33441432141322414,0.4323572023553735,0.4323572023553735,0.4323572023553735,0.24234657735116577,0.23951905614475671,0.23103649252552957,0.1351060138149833,0.26413827187949945,0.1351060138149833
2025-10-09,Ha Noi,65,04,68,1,0,0,1,0.23624193691703357,0.23831985899495564,0.2497484304235271,0.571297185695869,0.4712971856958689,0.4712971856958689,0.32569928569813067,0.43096244359286756,0.3783308646454991,0.3594143214132241,0.3094143214132241,0.3594143214132241,0.4760220329434217,0.3990989560203448,0.3990989560203448,0.2432535683562288,0.25519814551819725,0.24134243601031385,0.2157511751053059,0.312525368653693,0.2963963363956285
2025-10-10,Hai Phong,65,77,68,0,0,1,1,0.2367614174365141,0.2320860927611894,0.2497484304235271,0.6712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.43096244359286756,0.32569928569813067,0.3844143214132241,0.2844143214132241,0.33441432141322414,0.5134490305903202,0.44202045916174876,0.3705918877331773,0.21878390063109038,0.2329215066631356,0.255541676314408,0.1512350460730478,0.3286544009117575,0.312525368653693
2025-10-11,Nam Dinh,65,68,77,0,0,0,0,0.2367614174365141,0.2502679109430076,0.2320860927611894,0.571297185695869,0.4712971856958689,0.37129718569586895,0.3783308646454991,0.3783308646454991,0.3783308646454991,0.3844143214132241,0.3594143214132241,0.2844143214132241,0.4792190952176322,0.41255242855096547,0.41255242855096547,0.23997140563700367,0.24469284095333985,0.25696857277581386,0.26413827187949945,0.24800923962143492,0.28026730413756396
2025-10-12,Thai Binh,25,65,01,0,0,0,0,0.24403414470924137,0.2367614174365141,0.23624193691703357,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.32569928569813067,0.3094143214132241,0.3844143214132241,0.3094143214132241,0.38676790176653014,0.44926790176653014,0.38676790176653014,0.23713854444720198,0.23147282206759856,0.24185997976353812,0.3286544009117575,0.2157511751053059,0.26413827187949945
2025-10-13,Ha Noi,65,25,01,1,1,0,1,0.2367614174365141,0.24403414470924137,0.23572245639755307,0.37129718569586895,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.3783308646454991,0.32569928569813067,0.3594143214132241,0.3094143214132241,0.2844143214132241,0.42284037813320485,0.36401684872144013,0.36401684872144013,0.24361495633695648,0.24504762109340347,0.24839050552511313,0.2318802073633704,0.2318802073633704,0.2963963363956285
2025-10-14,Quang Ninh,65,25,62,0,0,1,1,0.2372808979559946,0.2445536252287219,0.24299518367028033,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.3594143214132241,0.33441432141322414,0.2844143214132241,0.45490480157024904,0.39934924601469346,0.3437936904591379,0.2374102811389707,0.243059998653095,0.2590675316097805,0.2318802073633704,0.24800923962143492,0.4092995622020801
2025-10-15,Bac Ninh,65,62,05,0,0,0,0,0.2367614174365141,0.24351466418976084,0.2315666122417089,0.37129718569586895,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.3594143214132241,0.3094143214132241,0.3094143214132241,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.24023513989603285,0.25435943368134356,0.25247619450996883,0.26413827187949945,0.3770414976859511,0.1512350460730478
2025-10-16,Ha Noi,25,93,77,0,0,0,0,0.2450731057482024,0.23104713172222838,0.23260557328066994,0.4712971856958689,0.571297185695869,0.37129718569586895,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.33441432141322414,0.2844143214132241,0.33441432141322414,0.40941432141322415,0.3594143214132241,0.40941432141322415,0.24540798022414648,0.24636263416209397,0.2344294599377503,0.2318802073633704,0.2318802073633704,0.26413827187949945
2025-10-17,Hai Phong,62,28,25,0,1,0,1,0.24403414470924137,0.22117700185209851,0.2450731057482024,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.33441432141322414,0.3094143214132241,0.38991840134592776,0.38991840134592776,0.38991840134592776,0.24117675948172024,0.2374102811389707,0.22893570486778425,0.2318802073633704,0.26413827187949945,0.2157511751053059
2025-10-18,Nam Dinh,28,62,05,0,1,0,1,0.22169648237157902,0.24403414470924137,0.2315666122417089,0.571297185695869,0.4712971856958689,0.4712971856958689,0.483594022540236,0.3783308646454991,0.43096244359286756,0.3594143214132241,0.33441432141322414,0.2844143214132241,0.41764938310293104,0.3721948376483856,0.3721948376483856,0.21804690431093102,0.24068841374489328,0.2359714326128178,0.2963963363956285,0.2318802073633704,0.16736407833111233
2025-10-19,Thai Binh,28,62,25,1,0,0,1,0.22117700185209851,0.2445536252287219,0.24559258626768293,0.571297185695869,0.571297185695869,0.37129718569586895,0.483594022540236,0.43096244359286756,0.483594022540236,0.3594143214132241,0.3594143214132241,0.33441432141322414,0.3994907142723688,0.3994907142723688,0.3994907142723688,0.22936765902791215,0.237858225065648,0.2369148288392329,0.2963963363956285,0.18349311058917686,0.3286544009117575
2025-10-20,Ha Noi,28,62,66,0,0,0,0,0.22169648237157902,0.2445536252287219,0.25909907977417646,0.571297185695869,0.4712971856958689,0.571297185695869,0.5362256014876043,0.43096244359286756,0.3783308646454991,0.3594143214132241,0.33441432141322414,0.2844143214132241,0.42451193451102015,0.38284526784435347,0.3411786011776868,0.22239013290533727,0.2505389878671693,0.23908860618778,0.18349311058917686,0.19962214284724136,0.28026730413756396
2025-10-21,Quang Ninh,28,62,02,1,0,0,1,0.22169648237157902,0.2445536252287219,0.24039778107287774,0.571297185695869,0.37129718569586895,0.4712971856958689,0.5362256014876043,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.3094143214132241,0.33441432141322414,0.4075314571305793,0.36753145713057933,0.32753145713057935,0.217431532050411,0.2597645518058202,0.24659427899302624,0.2318802073633704,0.42542859446014464,0.3609124654278866
2025-10-22,Bac Ninh,28,60,07,0,0,1,1,0.22169648237157902,0.24299518367028033,0.23520297587807254,0.571297185695869,0.4712971856958689,0.4712971856958689,0.5362256014876043,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.3094143214132241,0.3094143214132241,0.4303187087794032,0.3533956318563263,0.3533956318563263,0.23624620749725952,0.24753501276536866,0.24659427899302624,0.26413827187949945,0.19962214284724136,0.2318802073633704
2025-10-23,Ha Noi,28,07,05,1,0,1,1,0.22169648237157902,0.23572245639755307,0.2320860927611894,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.483594022540236,0.3783308646454991,0.43096244359286756,0.33441432141322414,0.33441432141322414,0.3094143214132241,0.4143809788246105,0.37734394178757347,0.37734394178757347,0.22228408133981253,0.2346827460989923,0.23563648954200614,0.18349311058917686,0.24800923962143492,0.2963963363956285
2025-10-24,Hai Phong,28,05,07,0,0,0,0,0.22169648237157902,0.23260557328066994,0.23520297587807254,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.483594022540236,0.3783308646454991,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.4352959438665887,0.39958165815230295,0.36386737243801726,0.23812767504194438,0.22872033731852012,0.2522386816270808,0.26413827187949945,0.26413827187949945,0.2157511751053059
2025-10-25,Nam Dinh,79,28,25,0,0,0,0,0.25442375509885173,0.22169648237157902,0.24611206678716344,0.4712971856958689,0.37129718569586895,0.37129718569586895,0.3783308646454991,0.483594022540236,0.3783308646454991,0.3594143214132241,0.3594143214132241,0.3594143214132241,0.38580298028498217,0.42028573890567184,0.38580298028498217,0.23574902786954466,0.21784139356228735,0.23574902786954466,0.28026730413756396,0.2963963363956285,0.2157511751053059
2025-10-26,Thai Binh,28,64,79,0,0,0,0,0.22169648237157902,0.24559258626768293,0.25442375509885173,0.37129718569586895,0.571297185695869,0.37129718569586895,0.483594022540236,0.32569928569813067,0.32569928569813067,0.3594143214132241,0.3094143214132241,0.33441432141322414,0.40627621427548277,0.3396095476088161,0.37294288094214945,0.23009398545672657,0.254599169245605,0.23480652080074166,0.312525368653693,0.2157511751053059,0.2318802073633704
2025-10-27,Ha Noi,68,79,05,1,0,0,1,0.24922894990404657,0.25442375509885173,0.23260557328066994,0.37129718569586895,0.37129718569586895,0.37129718569586895,0.32569928569813067,0.32569928569813067,0.32569928569813067,0.33441432141322414,0.33441432141322414,0.33441432141322414,0.3609124654278866,0.3609124654278866,0.3609124654278866,0.2412439078024723,0.24458041876529404,0.2360008191466096,0.2963963363956285,0.24800923962143492,0.2963963363956285
2025-10-28,Quang Ninh,28,68,79,1,1,0,1,0.22221596289105955,0.24922894990404657,0.25390427457937126,0.37129718569586895,0.37129718569586895,0.37129718569586895,0.483594022540236,0.3783308646454991,0.32569928569813067,0.3844143214132241,0.33441432141322414,0.3094143214132241,0.4121339508832651,0.3808839508832651,0.3496339508832651,0.21816702873081475,0.2454226678285591,0.25106176557292,0.24800923962143492,0.24800923962143492,0.2963963363956285
2025-10-29,Bac Ninh,28,68,25,0,0,0,0,0.22273544341054008,0.2497484304235271,0.24559258626768293,0.37129718569586895,0.4712971856958689,0.37129718569586895,0.483594022540236,0.43096244359286756,0.32569928569813067,0.40941432141322415,0.3594143214132241,0.3594143214132241,0.42994807358377224,0.3996450432807419,0.36934201297771163,0.2360241715879576,0.24260311895637865,0.2247459760992358,0.24800923962143492,0.1351060138149833,0.2963963363956285
2025-10-30,Ha Noi,68,27,28,0,0,0,0,0.2497484304235271,0.22689128756638421,0.22273544341054008,0.4712971856958689,0.571297185695869,0.37129718569586895,0.3783308646454991,0.483594022540236,0.43096244359286756,0.3594143214132241,0.33441432141322414,0.40941432141322415,0.3878907773018966,0.3584790125960142,0.41730254200777894,0.2416053923628332,0.23684121894692087,0.22302511604077507,0.312525368653693,0.2963963363956285,0.2157511751053059
2025-10-31,Hai Phong,68,27,49,0,0,1,1,0.24922894990404657,0.22689128756638421,0.25078739146248813,0.4712971856958689,0.571297185695869,0.4712971856958689,0.3783308646454991,0.43096244359286756,0.483594022540236,0.3594143214132241,0.33441432141322414,0.3094143214132241,0.37680818366469954,0.34823675509327096,0.3196653265218424,0.2567008633172809,0.23132492346765685,0.2379038708360779,0.3286544009117575,0.19962214284724136,0.2318802073633704
2025-11-01,Nam Dinh,49,01,27,0,0,0,0,0.25130687198196866,0.23624193691703357,0.22689128756638421,0.571297185695869,0.4712971856958689,0.4712971856958689,0.483594022540236,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.33441432141322414,0.33441432141322414,0.23765728565289646,0.23765728565289646,0.23765728565289646,0.25247619450996883,0.2374102811389707,0.2477680965815319,0.26413827187949945,0.2963963363956285,0.2318802073633704
2025-11-02,Thai Binh,16,64,57,1,0,0,1,0.2471510278261245,0.2471510278261245,0.23883933951443617,0.571297185695869,0.37129718569586895,0.4712971856958689,0.43096244359286756,0.483594022540236,0.3783308646454991,0.2594143214132241,0.3594143214132241,0.3094143214132241,0.36471440471074706,0.36471440471074706,0.36471440471074706,0.2327021832105338,0.25435943368134356,0.2637756295382174,0.2318802073633704,0.2157511751053059,0.2318802073633704
2025-11-03,Ha Noi,16,72,49,0,0,1,1,0.2471510278261245,0.24143674211183877,0.25130687198196866,0.571297185695869,0.4712971856958689,0.571297185695869,0.483594022540236,0.43096244359286756,0.483594022540236,0.2844143214132241,0.33441432141322414,0.3594143214132241,0.4554694897520689,0.4554694897520689,0.31261234689492606,0.24387129455694614,0.2548236755093271,0.24625224693789852,0.2318802073633704,0.312525368653693,0.24800923962143492
2025-11-04,Quang Ninh,49,62,16,0,1,0,1,0.25182635250144914,0.2445536252287219,0.2471510278261245,0.571297185695869,0.37129718569586895,0.571297185695869,0.5362256014876043,0.27306770675076225,0.483594022540236,0.3844143214132241,0.33441432141322414,0.2844143214132241,0.3985358035330603,0.5235358035330603,0.3985358035330603,0.22547391414984683,0.2592767310512553,0.2433142897367013,0.26413827187949945,0.4092995622020801,0.2318802073633704
2025-11-05,Bac Ninh,62,49,64,0,0,1,1,0.2445536252287219,0.25182635250144914,0.2471510278261245,0.4712971856958689,0.571297185695869,0.4712971856958689,0.32569928569813067,0.483594022540236,0.43096244359286756,0.3594143214132241,0.3844143214132241,0.3844143214132241,0.5764762698071647,0.3542540475849425,0.3542540475849425,0.25364292823435386,0.24143635546440084,0.23861945405595011,0.3609124654278866,0.28026730413756396,0.26413827187949945
2025-11-06,Ha Noi,64,62,49,0,0,1,1,0.247670508345605,0.2445536252287219,0.25130687198196866,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.32569928569813067,0.483594022540236,0.40941432141322415,0.3594143214132241,0.3844143214132241,0.4188286428264482,0.5188286428264482,0.31882864282644824,0.24899082273659537,0.25041871421684286,0.24661100360284954,0.24800923962143492,0.2157511751053059,0.24800923962143492
2025-11-07,Hai Phong,22,49,80,1,0,0,1,0.24403414470924137,0.25182635250144914,0.23104713172222838,0.4712971856958689,0.4712971856958689,0.571297185695869,0.43096244359286756,0.483594022540236,0.32569928569813067,0.3594143214132241,0.40941432141322415,0.3094143214132241,0.4716624025694984,0.3807533116604075,0.4716624025694984,0.24425325687285154,0.23861945405595011,0.23392461837519896,0.28026730413756396,0.24800923962143492,0.2318802073633704
2025-11-08,Nam Dinh,22,49,62,0,0,1,1,0.2445536252287219,0.25182635250144914,0.24403414470924137,0.571297185695869,0.37129718569586895,0.4712971856958689,0.483594022540236,0.483594022540236,0.32569928569813067,0.3844143214132241,0.40941432141322415,0.3094143214132241,0.5156905356887068,0.3490238690220402,0.4323572023553735,0.25129794785473836,0.2522386816270808,0.24283134390365652,0.28026730413756396,0.26413827187949945,0.24800923962143492
2025-11-09,Thai Binh,22,35,62,0,0,1,1,0.2445536252287219,0.2315666122417089,0.2445536252287219,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.32569928569813067,0.3594143214132241,0.3094143214132241,0.33441432141322414,0.4760220329434217,0.4760220329434217,0.4760220329434217,0.2456535452206838,0.23342400618023226,0.23812767504194438,0.2318802073633704,0.19962214284724136,0.18349311058917686
2025-11-10,Ha Noi,62,22,71,0,0,1,1,0.2445536252287219,0.2445536252287219,0.24663154730664397,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.43096244359286756,0.43096244359286756,0.3594143214132241,0.3594143214132241,0.3094143214132241,0.5134490305903202,0.44202045916174876,0.44202045916174876,0.2502995806705932,0.24126057020437056,0.23269729713110698,0.2157511751053059,0.2157511751053059,0.28026730413756396
2025-11-11,Quang Ninh,71,62,35,0,1,0,1,0.2471510278261245,0.2445536252287219,0.2315666122417089,0.4712971856958689,0.37129718569586895,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.43096244359286756,0.33441432141322414,0.3594143214132241,0.33441432141322414,0.4792190952176322,0.4792190952176322,0.4792190952176322,0.2721667153560853,0.25997159340486575,0.22432431385514717,0.24800923962143492,0.42542859446014464,0.28026730413756396
2025-11-12,Bac Ninh,62,53,92,0,0,0,0,0.2450731057482024,0.2393588200339167,0.25338479405989073,0.37129718569586895,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.3594143214132241,0.2844143214132241,0.3094143214132241,0.5117679017665302,0.44926790176653014,0.44926790176653014,0.253404989277286,0.2637239386206256,0.23558134950242673,0.3609124654278866,0.28026730413756396,0.19962214284724136
2025-11-13,Ha Noi,71,62,86,0,0,0,0,0.24663154730664397,0.2450731057482024,0.23312505380015047,0.4712971856958689,0.37129718569586895,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.3594143214132241,0.33441432141322414,0.2844143214132241,0.48166390754496957,0.48166390754496957,0.48166390754496957,0.23306215814055486,0.2501805604230085,0.23686624753665567,0.28026730413756396,0.2157511751053059,0.24800923962143492
2025-11-14,Hai Phong,88,86,71,1,0,0,1,0.23780037847547514,0.23260557328066994,0.24611206678716344,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.33441432141322414,0.2844143214132241,0.3594143214132241,0.45490480157024904,0.45490480157024904,0.45490480157024904,0.2487145577575862,0.25997159340486575,0.22432431385514717,0.26413827187949945,0.19962214284724136,0.19962214284724136
2025-11-15,Nam Dinh,88,92,62,1,0,0,1,0.23831985899495564,0.2528653135404102,0.2450731057482024,0.571297185695869,0.4712971856958689,0.37129718569586895,0.483594022540236,0.43096244359286756,0.43096244359286756,0.3594143214132241,0.33441432141322414,0.3094143214132241,0.483594022540236,0.43096244359286756,0.43096244359286756,0.2538813144451005,0.2397835700841982,0.2435429685804388,0.24800923962143492,0.28026730413756396,0.26413827187949945
2025-11-16,Thai Binh,88,92,35,1,0,0,1,0.23883933951443617,0.25234583302092967,0.23260557328066994,0.6712971856958689,0.4712971856958689,0.37129718569586895,0.5362256014876043,0.3783308646454991,0.43096244359286756,0.3844143214132241,0.33441432141322414,0.3594143214132241,0.5094143214132242,0.40941432141322415,0.45941432141322414,0.25576101369322074,0.2454226678285591,0.23320462271577716,0.24800923962143492,0.344783433169822,0.18349311058917686
2025-11-17,Ha Noi,88,13,35,0,0,0,0,0.23883933951443617,0.2585795992546959,0.23260557328066994,0.6712971856958689,0.4712971856958689,0.37129718569586895,0.5888571804349728,0.3783308646454991,0.43096244359286756,0.40941432141322415,0.3094143214132241,0.33441432141322414,0.5327755442030706,0.38991840134592776,0.4375374489649754,0.24816051262813066,0.23960537954828273,0.2415065202326934,0.344783433169822,0.24800923962143492,0.2157511751053059
2025-11-18,Quang Ninh,88,13,83,0,1,0,1,0.23883933951443617,0.2580601187352154,0.22844972912482578,0.571297185695869,0.4712971856958689,0.4712971856958689,0.5362256014876043,0.3783308646454991,0.43096244359286756,0.40941432141322415,0.3094143214132241,0.33441432141322414,0.5085584740120219,0.3721948376483856,0.3721948376483856,0.21942803989652004,0.2156792114054235,0.2213024541420683,0.2157511751053059,0.2318802073633704,0.2157511751053059
2025-11-19,Bac Ninh,88,53,13,0,0,0,0,0.23883933951443617,0.24039778107287774,0.2585795992546959,0.571297185695869,0.37129718569586895,0.4712971856958689,0.483594022540236,0.43096244359286756,0.3783308646454991,0.40941432141322415,0.33441432141322414,0.33441432141322414,0.48644723601149925,0.44296897514193406,0.3994907142723688,0.23817218235200271,0.2634767746669043,0.23629776810645445,0.24800923962143492,0.28026730413756396,0.28026730413756396
2025-11-20,Ha Noi,88,83,53,0,1,0,1,0.23831985899495564,0.22844972912482578,0.2398783005533972,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.483594022540236,0.43096244359286756,0.43096244359286756,0.40941432141322415,0.3594143214132241,0.33441432141322414,0.4661786011776868,0.38284526784435347,0.42451193451102015,0.2480426216482598,0.2466174435009914,0.23759131523495813,0.344783433169822,0.2963963363956285,0.3286544009117575
2025-11-21,Hai Phong,88,83,53,0,1,0,1,0.23780037847547514,0.22844972912482578,0.2393588200339167,0.37129718569586895,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.483594022540236,0.3783308646454991,0.40941432141322415,0.3844143214132241,0.33441432141322414,0.44753145713057935,0.4075314571305793,0.4075314571305793,0.2494186678252923,0.22880011112426138,0.23629776810645445,0.26413827187949945,0.19962214284724136,0.28026730413756396
2025-11-22,Nam Dinh,83,88,53,0,0,1,1,0.22844972912482578,0.2372808979559946,0.2393588200339167,0.571297185695869,0.2712971856958689,0.37129718569586895,0.5362256014876043,0.43096244359286756,0.32569928569813067,0.40941432141322415,0.40941432141322415,0.33441432141322414,0.4303187087794032,0.4303187087794032,0.3918571703178647,0.23110771696674826,0.25458189537050413,0.23392461837519896,0.2157511751053059,0.26413827187949945,0.26413827187949945
2025-11-23,Thai Binh,83,53,95,0,0,0,0,0.22844972912482578,0.2398783005533972,0.24091726159235824,0.571297185695869,0.37129718569586895,0.37129718569586895,0.483594022540236,0.3783308646454991,0.43096244359286756,0.3844143214132241,0.33441432141322414,0.3094143214132241,0.4143809788246105,0.4143809788246105,0.37734394178757347,0.23110771696674826,0.24707015828130224,0.262093632459706,0.28026730413756396,0.26413827187949945,0.24800923962143492
2025-11-24,Ha Noi,83,04,53,0,0,1,1,0.22793024860534528,0.2367614174365141,0.2393588200339167,0.4712971856958689,0.37129718569586895,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3844143214132241,0.3094143214132241,0.33441432141322414,0.39958165815230295,0.39958165815230295,0.39958165815230295,0.24697517500930052,0.2540976821318076,0.23747849884595768,0.312525368653693,0.2318802073633704,0.3286544009117575
2025-11-25,Quang Ninh,95,53,04,0,0,0,0,0.24091726159235824,0.2398783005533972,0.2367614174365141,0.4712971856958689,0.37129718569586895,0.37129718569586895,0.3783308646454991,0.3783308646454991,0.43096244359286756,0.33441432141322414,0.3594143214132241,0.3094143214132241,0.38580298028498217,0.42028573890567184,0.38580298028498217,0.259484755214969,0.20049599117002517,0.24824880015878922,0.24800923962143492,0.18349311058917686,0.2318802073633704
2025-11-26,Bac Ninh,83,53,41,0,0,0,0,0.22844972912482578,0.2398783005533972,0.24299518367028033,0.4712971856958689,0.2712971856958689,0.4712971856958689,0.43096244359286756,0.32569928569813067,0.3783308646454991,0.3594143214132241,0.3594143214132241,0.3094143214132241,0.40627621427548277,0.40627621427548277,0.3396095476088161,0.22764954922245964,0.26323007356702893,0.25012145933481916,0.1351060138149833,0.26413827187949945,0.2157511751053059
